target_id,tile_id,target_class,feature_flux,redshift,science_weight
TG00012438,T00049,QSO,0.18659934,2.307159,1.7000
TG00012439,T00049,QSO,0.22301113,0.971108,1.7000
TG00012440,T00049,QSO,0.12574996,2.017192,1.7000
TG00012441,T00049,QSO,0.11278044,1.944485,1.7000
TG00012442,T00049,QSO,0.30841544,1.754916,1.7000
TG00012443,T00049,QSO,0.33722895,2.613875,1.7000
TG00012444,T00049,QSO,0.43170574,1.899978,1.7000
TG00012445,T00049,QSO,0.12325783,1.801018,1.7000
TG00012446,T00049,QSO,0.23696426,2.498741,1.7000
TG00012447,T00049,QSO,0.26542341,2.098610,1.7000
TG00012448,T00049,QSO,0.64632808,2.186452,1.7000
TG00012449,T00049,BGS,1.92219928,0.176171,0.4500
TG00012450,T00049,BGS,2.20766157,0.103408,0.4500
TG00012451,T00049,BGS,1.27905998,0.123714,0.4500
TG00012452,T00049,BGS,1.70948549,0.226648,0.4500
TG00012453,T00049,BGS,1.78086816,0.295352,0.4500
TG00012454,T00049,BGS,1.02552623,0.259509,0.4500
TG00012455,T00049,BGS,1.49216827,0.129375,0.4500
TG00012456,T00049,BGS,1.31781950,0.324692,0.4500
TG00012457,T00049,BGS,0.93386211,0.240176,0.4500
TG00012458,T00049,BGS,0.81602093,0.226657,0.4500
TG00012459,T00049,BGS,1.86974717,0.000000,0.4500
TG00012460,T00049,BGS,1.02120372,0.242831,0.4500
TG00012461,T00049,BGS,1.97012790,0.155323,0.4500
TG00012462,T00049,BGS,2.05398688,0.138396,0.4500
TG00012463,T00049,BGS,1.65563957,0.248211,0.4500
TG00012464,T00049,BGS,1.37386446,0.233286,0.4500
TG00012465,T00049,BGS,1.38471806,0.156091,0.4500
TG00012466,T00049,BGS,0.73428783,0.084508,0.4500
TG00012467,T00049,BGS,0.93274859,0.143056,0.4500
TG00012468,T00049,BGS,1.35137306,0.096271,0.4500
TG00012469,T00049,BGS,1.35536416,0.390255,0.4500
TG00012470,T00049,BGS,0.95697368,0.368204,0.4500
TG00012471,T00049,BGS,1.47365458,0.384023,0.4500
TG00012472,T00049,BGS,1.42503402,0.261433,0.4500
TG00012473,T00049,BGS,0.88795471,0.280191,0.4500
TG00012474,T00049,BGS,0.92457973,0.204734,0.4500
TG00012475,T00049,BGS,1.15662894,0.166837,0.4500
TG00012476,T00049,BGS,1.07929650,0.201703,0.4500
TG00012477,T00049,BGS,2.08457664,0.084685,0.4500
TG00012478,T00049,BGS,1.67288932,0.171827,0.4500
TG00012479,T00049,BGS,1.80808977,0.357687,0.4500
TG00012480,T00049,BGS,1.89500238,0.280053,0.4500
TG00012481,T00049,BGS,2.07295834,0.167646,0.4500
TG00012482,T00049,BGS,1.40810633,0.148973,0.4500
TG00012483,T00049,BGS,0.94492632,0.277139,0.4500
TG00012484,T00049,BGS,1.14926499,0.124011,0.4500
TG00012485,T00049,BGS,1.07167449,0.208395,0.4500
TG00012486,T00049,BGS,1.31726977,0.266194,0.4500
TG00012487,T00049,BGS,1.06536493,0.192502,0.4500
TG00012488,T00049,BGS,1.05826744,0.149861,0.4500
TG00012489,T00049,BGS,1.04161914,0.045716,0.4500
TG00012490,T00049,BGS,1.35749934,0.217550,0.4500
TG00012491,T00049,BGS,1.16162162,0.175178,0.4500
TG00012492,T00049,BGS,2.35809303,0.258851,0.4500
TG00012493,T00049,BGS,1.42042045,0.074119,0.4500
TG00012494,T00049,BGS,1.46726674,0.071613,0.4500
TG00012495,T00049,BGS,1.63763937,0.290542,0.4500
TG00012496,T00049,BGS,1.61463430,0.216089,0.4500
TG00012497,T00049,BGS,1.59517439,0.306662,0.4500
TG00012498,T00049,BGS,1.27120409,0.276312,0.4500
TG00012499,T00049,BGS,1.64476702,0.136875,0.4500
TG00012500,T00049,BGS,0.99059994,0.137179,0.4500
TG00012501,T00049,BGS,1.42236572,0.365419,0.4500
TG00012502,T00049,BGS,1.61571728,0.282823,0.4500
TG00012503,T00049,BGS,1.77237636,0.258159,0.4500
TG00012504,T00049,BGS,1.24328184,0.184757,0.4500
TG00012505,T00049,BGS,1.14605493,0.260431,0.4500
TG00012506,T00049,BGS,1.17007190,0.164522,0.4500
TG00012507,T00049,BGS,0.68453235,0.198847,0.4500
TG00012508,T00049,BGS,1.14846464,0.104272,0.4500
TG00012509,T00049,BGS,2.13148780,0.200441,0.4500
TG00012510,T00049,BGS,1.29690185,0.340651,0.4500
TG00012511,T00049,BGS,1.71217717,0.043530,0.4500
TG00012512,T00049,BGS,1.37194346,0.253889,0.4500
TG00012513,T00049,BGS,1.59145380,0.200220,0.4500
TG00012514,T00049,BGS,1.25272333,0.155791,0.4500
TG00012515,T00049,BGS,1.79660936,0.174543,0.4500
TG00012516,T00049,BGS,1.17627151,0.253527,0.4500
TG00012517,T00049,BGS,2.16589743,0.194852,0.4500
TG00012518,T00049,BGS,1.06337066,0.341751,0.4500
TG00012519,T00049,BGS,1.48093386,0.333858,0.4500
TG00012520,T00049,BGS,1.69624999,0.216056,0.4500
TG00012521,T00049,BGS,1.00691429,0.275663,0.4500
TG00012522,T00049,BGS,1.26276688,0.239349,0.4500
TG00012523,T00049,BGS,1.37814995,0.250526,0.4500
TG00012524,T00049,BGS,1.68108522,0.299040,0.4500
TG00012525,T00049,BGS,1.08839116,0.150061,0.4500
TG00012526,T00049,BGS,1.25984180,0.313345,0.4500
TG00012527,T00049,BGS,0.85452777,0.136440,0.4500
TG00012528,T00049,BGS,1.48601376,0.252054,0.4500
TG00012529,T00049,BGS,1.35348175,0.201047,0.4500
TG00012530,T00049,BGS,1.14408530,0.174331,0.4500
TG00012531,T00049,BGS,1.45527635,0.254526,0.4500
TG00012532,T00049,BGS,0.83194731,0.215293,0.4500
TG00012533,T00049,BGS,2.00462148,0.066785,0.4500
TG00012534,T00049,BGS,0.91254809,0.204692,0.4500
TG00012535,T00049,BGS,0.80294700,0.207408,0.4500
TG00012536,T00049,BGS,0.72160305,0.324048,0.4500
TG00012537,T00050,LRG,0.26462033,0.998387,1.0000
TG00012538,T00050,LRG,0.36978365,0.327691,1.0000
TG00012539,T00050,LRG,0.18001712,0.642534,1.0000
TG00012540,T00050,LRG,0.28856224,0.647484,1.0000
TG00012541,T00050,LRG,0.50374254,0.578149,1.0000
TG00012542,T00050,LRG,0.26246678,0.824090,1.0000
TG00012543,T00050,LRG,0.26270115,0.755641,1.0000
TG00012544,T00050,LRG,0.23107956,0.760140,1.0000
TG00012545,T00050,LRG,0.36906471,0.708469,1.0000
TG00012546,T00050,LRG,0.25671755,0.670795,1.0000
TG00012547,T00050,LRG,0.30078377,0.659214,1.0000
TG00012548,T00050,LRG,0.44629789,0.604357,1.0000
TG00012549,T00050,LRG,0.32627661,0.519783,1.0000
TG00012550,T00050,LRG,0.33168010,0.717898,1.0000
TG00012551,T00050,LRG,0.32487244,0.560472,1.0000
TG00012552,T00050,LRG,0.30750264,0.817770,1.0000
TG00012553,T00050,LRG,0.36624226,0.421033,1.0000
TG00012554,T00050,LRG,0.24589040,1.015576,1.0000
TG00012555,T00050,LRG,0.19668863,0.766312,1.0000
TG00012556,T00050,LRG,0.32696223,0.589389,1.0000
TG00012557,T00050,LRG,0.41110642,0.462366,1.0000
TG00012558,T00050,LRG,0.20343403,0.410186,1.0000
TG00012559,T00050,LRG,0.40013385,0.478983,1.0000
TG00012560,T00050,LRG,0.38140648,0.960080,1.0000
TG00012561,T00050,LRG,0.29655441,0.815516,1.0000
TG00012562,T00050,LRG,0.22008185,0.853325,1.0000
TG00012563,T00050,LRG,0.27662265,0.834669,1.0000
TG00012564,T00050,LRG,0.33464544,0.589219,1.0000
TG00012565,T00050,LRG,0.74892249,0.561011,1.0000
TG00012566,T00050,LRG,0.33230773,0.648481,1.0000
TG00012567,T00050,LRG,0.28863973,1.067266,1.0000
TG00012568,T00050,LRG,0.19232538,0.664867,1.0000
TG00012569,T00050,LRG,0.39312606,0.674418,1.0000
TG00012570,T00050,LRG,0.65095060,0.569204,1.0000
TG00012571,T00050,LRG,0.41771103,0.730371,1.0000
TG00012572,T00050,LRG,0.47963185,0.909668,1.0000
TG00012573,T00050,LRG,0.45029901,0.261683,1.0000
TG00012574,T00050,LRG,0.38516964,0.990713,1.0000
TG00012575,T00050,LRG,0.50569651,0.888280,1.0000
TG00012576,T00050,LRG,0.34170354,0.757737,1.0000
TG00012577,T00050,LRG,0.62723461,0.375258,1.0000
TG00012578,T00050,LRG,0.42487367,0.636007,1.0000
TG00012579,T00050,LRG,0.50127954,0.851276,1.0000
TG00012580,T00050,LRG,0.28685689,0.854114,1.0000
TG00012581,T00050,LRG,0.28307001,0.464260,1.0000
TG00012582,T00050,LRG,0.52992179,0.490924,1.0000
TG00012583,T00050,LRG,0.21566392,0.718702,1.0000
TG00012584,T00050,LRG,0.22200892,0.701834,1.0000
TG00012585,T00050,LRG,0.38907951,0.473513,1.0000
TG00012586,T00050,LRG,0.22219264,0.602064,1.0000
TG00012587,T00050,LRG,0.37951553,0.445713,1.0000
TG00012588,T00050,LRG,0.66735606,0.574856,1.0000
TG00012589,T00050,LRG,0.34945558,0.499604,1.0000
TG00012590,T00050,LRG,0.29171478,0.661603,1.0000
TG00012591,T00050,LRG,0.23790369,0.579221,1.0000
TG00012592,T00050,LRG,0.41424430,0.598269,1.0000
TG00012593,T00050,ELG,0.86466339,1.180691,1.0000
TG00012594,T00050,ELG,0.77361920,1.169879,1.0000
TG00012595,T00050,ELG,1.06147668,0.619283,1.0000
TG00012596,T00050,ELG,0.75576033,1.727346,1.0000
TG00012597,T00050,ELG,0.33962911,1.529055,1.0000
TG00012598,T00050,ELG,0.58465043,0.999109,1.0000
TG00012599,T00050,ELG,0.71150156,1.301417,1.0000
TG00012600,T00050,ELG,0.73216623,0.869980,1.0000
TG00012601,T00050,ELG,0.30145531,1.494483,1.0000
TG00012602,T00050,ELG,0.54451631,0.808924,1.0000
TG00012603,T00050,ELG,1.03260467,0.890773,1.0000
TG00012604,T00050,ELG,0.62942384,1.448845,1.0000
TG00012605,T00050,ELG,0.52202336,1.224527,1.0000
TG00012606,T00050,ELG,0.41121578,1.321190,1.0000
TG00012607,T00050,ELG,0.35089899,0.985021,1.0000
TG00012608,T00050,ELG,0.66651943,1.579894,1.0000
TG00012609,T00050,ELG,1.50904092,1.421973,1.0000
TG00012610,T00050,ELG,0.71727389,1.171621,1.0000
TG00012611,T00050,ELG,1.46357922,0.986790,1.0000
TG00012612,T00050,ELG,0.51504222,1.104743,1.0000
TG00012613,T00050,ELG,0.26790846,0.975256,1.0000
TG00012614,T00050,ELG,0.97952308,1.785995,1.0000
TG00012615,T00050,ELG,0.57883693,0.793381,1.0000
TG00012616,T00050,ELG,0.38163095,1.168049,1.0000
TG00012617,T00050,ELG,0.44815377,1.119604,1.0000
TG00012618,T00050,ELG,0.66514787,1.137765,1.0000
TG00012619,T00050,ELG,0.92340187,1.205331,1.0000
TG00012620,T00050,ELG,0.30413910,1.235519,1.0000
TG00012621,T00050,ELG,0.60136808,0.641930,1.0000
TG00012622,T00050,ELG,0.54588528,0.892086,1.0000
TG00012623,T00050,ELG,0.78727225,0.839621,1.0000
TG00012624,T00050,ELG,0.47333547,1.354332,1.0000
TG00012625,T00050,ELG,0.13063636,1.224272,1.0000
TG00012626,T00050,ELG,0.90458231,0.327595,1.0000
TG00012627,T00050,ELG,0.85243851,0.820282,1.0000
TG00012628,T00050,ELG,0.28999507,0.867781,1.0000
TG00012629,T00050,ELG,0.91299392,1.445327,1.0000
TG00012630,T00050,ELG,0.43557342,1.518414,1.0000
TG00012631,T00050,ELG,0.56454499,0.588371,1.0000
TG00012632,T00050,ELG,0.34167539,1.205791,1.0000
TG00012633,T00050,ELG,0.42234243,0.812385,1.0000
TG00012634,T00050,ELG,0.57430652,1.042685,1.0000
TG00012635,T00050,ELG,0.67694960,1.306204,1.0000
TG00012636,T00050,ELG,0.73802611,0.583365,1.0000
TG00012637,T00050,ELG,0.75743743,1.036255,1.0000
TG00012638,T00050,ELG,0.31002547,1.105874,1.0000
TG00012639,T00050,ELG,0.66945926,1.123728,1.0000
TG00012640,T00050,ELG,0.66341010,1.605195,1.0000
TG00012641,T00050,ELG,0.85340243,0.919015,1.0000
TG00012642,T00050,ELG,0.41135770,1.142457,1.0000
TG00012643,T00050,ELG,0.39477299,0.786348,1.0000
TG00012644,T00050,ELG,1.15188681,1.596716,1.0000
TG00012645,T00050,ELG,0.91732057,1.259012,1.0000
TG00012646,T00050,ELG,0.52165467,0.902671,1.0000
TG00012647,T00050,ELG,0.36958225,1.424590,1.0000
TG00012648,T00050,ELG,0.57312652,1.164128,1.0000
TG00012649,T00050,ELG,1.01830661,1.260205,1.0000
TG00012650,T00050,ELG,1.15662127,0.885203,1.0000
TG00012651,T00050,ELG,0.67877349,1.156152,1.0000
TG00012652,T00050,ELG,1.12305648,0.785553,1.0000
TG00012653,T00050,ELG,0.38604563,0.716827,1.0000
TG00012654,T00050,ELG,0.61167895,1.158571,1.0000
TG00012655,T00050,ELG,0.51484722,1.542877,1.0000
TG00012656,T00050,ELG,0.83531823,1.081207,1.0000
TG00012657,T00050,ELG,0.90357312,1.014434,1.0000
TG00012658,T00050,ELG,0.59592607,0.662310,1.0000
TG00012659,T00050,ELG,0.33552845,1.438525,1.0000
TG00012660,T00050,ELG,1.27300308,1.164375,1.0000
TG00012661,T00050,ELG,0.42469133,0.759733,1.0000
TG00012662,T00050,ELG,0.88025279,1.017860,1.0000
TG00012663,T00050,ELG,0.38467567,1.268705,1.0000
TG00012664,T00050,ELG,0.87869026,0.604963,1.0000
TG00012665,T00050,ELG,0.53018683,1.213932,1.0000
TG00012666,T00050,ELG,0.38565695,1.647495,1.0000
TG00012667,T00050,ELG,1.34337947,0.936228,1.0000
TG00012668,T00050,ELG,0.40646755,0.800319,1.0000
TG00012669,T00050,ELG,0.75419831,0.896099,1.0000
TG00012670,T00050,ELG,0.32630348,0.842675,1.0000
TG00012671,T00050,ELG,0.88272704,1.306250,1.0000
TG00012672,T00050,ELG,0.44047346,1.357960,1.0000
TG00012673,T00050,ELG,0.53224147,1.340258,1.0000
TG00012674,T00050,ELG,0.73886576,0.951550,1.0000
TG00012675,T00050,ELG,0.33856685,1.099288,1.0000
TG00012676,T00050,ELG,0.28959789,1.259083,1.0000
TG00012677,T00050,ELG,0.30209084,1.322358,1.0000
TG00012678,T00050,ELG,0.34658931,1.119162,1.0000
TG00012679,T00050,ELG,0.75206195,0.736637,1.0000
TG00012680,T00050,QSO,0.06437467,1.941639,1.7000
TG00012681,T00050,QSO,0.12959501,1.886540,1.7000
TG00012682,T00050,QSO,0.32814089,1.820804,1.7000
TG00012683,T00050,QSO,0.11420052,2.116949,1.7000
TG00012684,T00050,QSO,0.10067352,2.504505,1.7000
TG00012685,T00050,QSO,0.20926727,2.022245,1.7000
TG00012686,T00050,QSO,0.30575751,2.903883,1.7000
TG00012687,T00050,QSO,0.20753611,2.351405,1.7000
TG00012688,T00050,QSO,0.28336166,1.341163,1.7000
TG00012689,T00050,QSO,0.32309426,2.788828,1.7000
TG00012690,T00050,QSO,0.11234416,2.255213,1.7000
TG00012691,T00050,QSO,0.32985932,2.539927,1.7000
TG00012692,T00050,QSO,0.16227368,3.609794,1.7000
TG00012693,T00050,QSO,0.21382378,2.297383,1.7000
TG00012694,T00050,BGS,1.85987068,0.241755,0.4500
TG00012695,T00050,BGS,1.49641125,0.223487,0.4500
TG00012696,T00050,BGS,1.76694813,0.072532,0.4500
TG00012697,T00050,BGS,0.83186458,0.287039,0.4500
TG00012698,T00050,BGS,1.53637066,0.172640,0.4500
TG00012699,T00050,BGS,1.43214331,0.235366,0.4500
TG00012700,T00050,BGS,1.32205775,0.139467,0.4500
TG00012701,T00050,BGS,0.85463250,0.247217,0.4500
TG00012702,T00050,BGS,0.80069707,0.115240,0.4500
TG00012703,T00050,BGS,2.41196780,0.018203,0.4500
TG00012704,T00050,BGS,1.17488420,0.144745,0.4500
TG00012705,T00050,BGS,1.90480498,0.170018,0.4500
TG00012706,T00050,BGS,1.23568219,0.372966,0.4500
TG00012707,T00050,BGS,1.20083259,0.157115,0.4500
TG00012708,T00050,BGS,1.62318874,0.300932,0.4500
TG00012709,T00050,BGS,1.88374256,0.315689,0.4500
TG00012710,T00050,BGS,1.41489312,0.340487,0.4500
TG00012711,T00050,BGS,1.63509834,0.228175,0.4500
TG00012712,T00050,BGS,1.44770339,0.320936,0.4500
TG00012713,T00050,BGS,1.51214824,0.217605,0.4500
TG00012714,T00050,BGS,1.30182421,0.287592,0.4500
TG00012715,T00050,BGS,1.29751096,0.224339,0.4500
TG00012716,T00050,BGS,1.84129222,0.182268,0.4500
TG00012717,T00050,BGS,0.98065687,0.202037,0.4500
TG00012718,T00050,BGS,0.93821218,0.378382,0.4500
TG00012719,T00050,BGS,1.17149208,0.079741,0.4500
TG00012720,T00050,BGS,0.98513544,0.166655,0.4500
TG00012721,T00050,BGS,1.39558586,0.329272,0.4500
TG00012722,T00050,BGS,1.24035589,0.161917,0.4500
TG00012723,T00050,BGS,1.81804669,0.425736,0.4500
TG00012724,T00050,BGS,1.82080330,0.145280,0.4500
TG00012725,T00050,BGS,1.90607599,0.250297,0.4500
TG00012726,T00050,BGS,2.06162438,0.197673,0.4500
TG00012727,T00050,BGS,0.98263086,0.129941,0.4500
TG00012728,T00050,BGS,1.66099238,0.279249,0.4500
TG00012729,T00050,BGS,1.17570420,0.194035,0.4500
TG00012730,T00050,BGS,2.11201818,0.001115,0.4500
TG00012731,T00050,BGS,1.20465192,0.198096,0.4500
TG00012732,T00050,BGS,1.68045313,0.000000,0.4500
TG00012733,T00050,BGS,1.52936704,0.353392,0.4500
TG00012734,T00050,BGS,1.35706224,0.266164,0.4500
TG00012735,T00050,BGS,1.23456571,0.359438,0.4500
TG00012736,T00050,BGS,1.30748313,0.177619,0.4500
TG00012737,T00050,BGS,1.19710699,0.345153,0.4500
TG00012738,T00050,BGS,1.63543182,0.293775,0.4500
TG00012739,T00050,BGS,1.18805466,0.165806,0.4500
TG00012740,T00050,BGS,0.78344898,0.188108,0.4500
TG00012741,T00050,BGS,1.33830070,0.135902,0.4500
TG00012742,T00050,BGS,1.77550987,0.162136,0.4500
TG00012743,T00050,BGS,1.09597855,0.131417,0.4500
TG00012744,T00050,BGS,1.05337955,0.341048,0.4500
TG00012745,T00050,BGS,1.11593512,0.207657,0.4500
TG00012746,T00050,BGS,1.48242515,0.117727,0.4500
TG00012747,T00050,BGS,0.84574276,0.164121,0.4500
TG00012748,T00050,BGS,1.22714333,0.272826,0.4500
TG00012749,T00050,BGS,1.27869867,0.325377,0.4500
TG00012750,T00050,BGS,1.20174117,0.212517,0.4500
TG00012751,T00050,BGS,1.05795062,0.306604,0.4500
TG00012752,T00050,BGS,2.05636976,0.227163,0.4500
TG00012753,T00050,BGS,1.00334324,0.083313,0.4500
TG00012754,T00050,BGS,1.45522752,0.230088,0.4500
TG00012755,T00050,BGS,1.77331788,0.279379,0.4500
TG00012756,T00050,BGS,1.50311995,0.353994,0.4500
TG00012757,T00050,BGS,1.74456079,0.208303,0.4500
TG00012758,T00050,BGS,1.38623712,0.193411,0.4500
TG00012759,T00051,LRG,0.29255483,0.728660,1.0000
TG00012760,T00051,LRG,0.28617669,0.557550,1.0000
TG00012761,T00051,LRG,0.21927514,0.728283,1.0000
TG00012762,T00051,LRG,0.26347038,0.726523,1.0000
TG00012763,T00051,LRG,0.44434230,1.007184,1.0000
TG00012764,T00051,LRG,0.54922083,0.787915,1.0000
TG00012765,T00051,LRG,0.34005768,0.841184,1.0000
TG00012766,T00051,LRG,0.27180589,0.801871,1.0000
TG00012767,T00051,LRG,0.24490036,0.628959,1.0000
TG00012768,T00051,LRG,0.21750819,0.735233,1.0000
TG00012769,T00051,LRG,0.36872630,0.651812,1.0000
TG00012770,T00051,LRG,0.27204434,0.697981,1.0000
TG00012771,T00051,LRG,0.24856807,0.572570,1.0000
TG00012772,T00051,LRG,0.26328590,0.446090,1.0000
TG00012773,T00051,LRG,0.12494803,0.678242,1.0000
TG00012774,T00051,LRG,0.31095255,0.521941,1.0000
TG00012775,T00051,LRG,0.50553739,0.912905,1.0000
TG00012776,T00051,LRG,0.97325185,0.896554,1.0000
TG00012777,T00051,LRG,0.26489138,0.595570,1.0000
TG00012778,T00051,LRG,0.55236454,0.567216,1.0000
TG00012779,T00051,LRG,0.35946302,0.690472,1.0000
TG00012780,T00051,LRG,0.43029069,1.010009,1.0000
TG00012781,T00051,LRG,0.35615791,0.508218,1.0000
TG00012782,T00051,LRG,0.33569800,0.555801,1.0000
TG00012783,T00051,LRG,0.48167748,0.556769,1.0000
TG00012784,T00051,LRG,0.35680000,0.554457,1.0000
TG00012785,T00051,LRG,0.60635180,0.466317,1.0000
TG00012786,T00051,LRG,0.37587626,0.732552,1.0000
TG00012787,T00051,LRG,0.47679311,0.574828,1.0000
TG00012788,T00051,LRG,0.77253093,0.832322,1.0000
TG00012789,T00051,LRG,0.33954952,0.852891,1.0000
TG00012790,T00051,LRG,0.83710005,0.961526,1.0000
TG00012791,T00051,LRG,0.55575349,0.764348,1.0000
TG00012792,T00051,LRG,0.41400500,0.411176,1.0000
TG00012793,T00051,LRG,0.35163628,0.957648,1.0000
TG00012794,T00051,LRG,0.31704901,0.536255,1.0000
TG00012795,T00051,LRG,0.18495917,0.822848,1.0000
TG00012796,T00051,LRG,0.35781099,0.727712,1.0000
TG00012797,T00051,LRG,0.16320145,0.636687,1.0000
TG00012798,T00051,LRG,0.43306760,0.733170,1.0000
TG00012799,T00051,LRG,0.81324156,0.533496,1.0000
TG00012800,T00051,LRG,0.25680634,0.608334,1.0000
TG00012801,T00051,LRG,0.34453803,0.601680,1.0000
TG00012802,T00051,LRG,0.32211589,0.574205,1.0000
TG00012803,T00051,LRG,0.22432479,0.577024,1.0000
TG00012804,T00051,LRG,0.24207878,0.548081,1.0000
TG00012805,T00051,LRG,0.33532472,0.770203,1.0000
TG00012806,T00051,LRG,0.42087499,0.759024,1.0000
TG00012807,T00051,LRG,0.50672612,0.396532,1.0000
TG00012808,T00051,LRG,0.38492563,0.743993,1.0000
TG00012809,T00051,LRG,0.52411548,0.488114,1.0000
TG00012810,T00051,LRG,0.34477747,1.064277,1.0000
TG00012811,T00051,LRG,0.42982891,0.697471,1.0000
TG00012812,T00051,LRG,0.30998039,0.812070,1.0000
TG00012813,T00051,LRG,0.71751228,0.584316,1.0000
TG00012814,T00051,LRG,0.38370118,0.463074,1.0000
TG00012815,T00051,LRG,0.52936997,0.405311,1.0000
TG00012816,T00051,LRG,0.38754068,0.669683,1.0000
TG00012817,T00051,LRG,0.24176323,0.510494,1.0000
TG00012818,T00051,LRG,0.53402388,0.710675,1.0000
TG00012819,T00051,LRG,0.36022317,0.502959,1.0000
TG00012820,T00051,LRG,0.13368224,0.442815,1.0000
TG00012821,T00051,ELG,0.58021173,1.513628,1.0000
TG00012822,T00051,ELG,0.50822468,1.788330,1.0000
TG00012823,T00051,ELG,0.66628165,1.516993,1.0000
TG00012824,T00051,ELG,0.65747815,1.307061,1.0000
TG00012825,T00051,ELG,0.47794241,1.229287,1.0000
TG00012826,T00051,ELG,0.39747171,1.564540,1.0000
TG00012827,T00051,ELG,0.72356297,1.325919,1.0000
TG00012828,T00051,ELG,1.18143613,1.355641,1.0000
TG00012829,T00051,ELG,0.66227828,0.991188,1.0000
TG00012830,T00051,ELG,0.27799896,0.915944,1.0000
TG00012831,T00051,ELG,0.65893204,0.826870,1.0000
TG00012832,T00051,ELG,0.28297959,0.629112,1.0000
TG00012833,T00051,ELG,0.28074418,0.935688,1.0000
TG00012834,T00051,ELG,1.17136913,1.171366,1.0000
TG00012835,T00051,ELG,0.39411531,0.659796,1.0000
TG00012836,T00051,ELG,0.78114662,1.366613,1.0000
TG00012837,T00051,ELG,0.52919699,1.319645,1.0000
TG00012838,T00051,ELG,1.01625886,1.257973,1.0000
TG00012839,T00051,ELG,0.36322191,1.277884,1.0000
TG00012840,T00051,ELG,0.37269418,1.337323,1.0000
TG00012841,T00051,ELG,0.26110591,1.015836,1.0000
TG00012842,T00051,ELG,0.46886828,0.871568,1.0000
TG00012843,T00051,ELG,0.35510127,0.909573,1.0000
TG00012844,T00051,ELG,0.59603762,1.367100,1.0000
TG00012845,T00051,ELG,0.63844638,1.314357,1.0000
TG00012846,T00051,ELG,0.31505663,1.196831,1.0000
TG00012847,T00051,ELG,0.53739108,0.830947,1.0000
TG00012848,T00051,ELG,0.69973816,1.243854,1.0000
TG00012849,T00051,ELG,0.42624659,0.987939,1.0000
TG00012850,T00051,ELG,0.44084713,0.854382,1.0000
TG00012851,T00051,ELG,0.68010924,0.813212,1.0000
TG00012852,T00051,ELG,0.33142314,0.949936,1.0000
TG00012853,T00051,ELG,0.77728824,1.096865,1.0000
TG00012854,T00051,ELG,0.40244689,1.364523,1.0000
TG00012855,T00051,ELG,0.68486375,1.171198,1.0000
TG00012856,T00051,ELG,0.51625034,0.937060,1.0000
TG00012857,T00051,ELG,0.36714636,1.214989,1.0000
TG00012858,T00051,ELG,0.42271342,1.585182,1.0000
TG00012859,T00051,ELG,0.43280485,0.673509,1.0000
TG00012860,T00051,ELG,0.80656681,1.243102,1.0000
TG00012861,T00051,ELG,0.34537147,1.134630,1.0000
TG00012862,T00051,ELG,0.44451354,1.413286,1.0000
TG00012863,T00051,ELG,0.57308175,1.757497,1.0000
TG00012864,T00051,ELG,0.70304720,1.068226,1.0000
TG00012865,T00051,ELG,0.86840274,1.469124,1.0000
TG00012866,T00051,ELG,1.37520961,1.249980,1.0000
TG00012867,T00051,ELG,0.63572223,1.205373,1.0000
TG00012868,T00051,ELG,1.17860889,1.126837,1.0000
TG00012869,T00051,ELG,0.97624685,0.720609,1.0000
TG00012870,T00051,ELG,0.98220875,1.248245,1.0000
TG00012871,T00051,ELG,0.90304865,1.150429,1.0000
TG00012872,T00051,ELG,0.49934200,1.464816,1.0000
TG00012873,T00051,ELG,0.76902600,1.080463,1.0000
TG00012874,T00051,ELG,0.40281606,1.256998,1.0000
TG00012875,T00051,ELG,0.43015783,1.355436,1.0000
TG00012876,T00051,ELG,0.35908183,0.801004,1.0000
TG00012877,T00051,ELG,0.62205364,0.668059,1.0000
TG00012878,T00051,ELG,0.46631108,1.470531,1.0000
TG00012879,T00051,ELG,1.29472264,1.184322,1.0000
TG00012880,T00051,ELG,0.49150682,1.488898,1.0000
TG00012881,T00051,ELG,0.81622207,0.505510,1.0000
TG00012882,T00051,ELG,0.46030784,1.588176,1.0000
TG00012883,T00051,ELG,0.47124289,1.088586,1.0000
TG00012884,T00051,ELG,0.95963988,1.347946,1.0000
TG00012885,T00051,ELG,1.37068494,1.737589,1.0000
TG00012886,T00051,ELG,0.39634225,1.414521,1.0000
TG00012887,T00051,ELG,0.59042992,0.819977,1.0000
TG00012888,T00051,ELG,0.49545211,1.681628,1.0000
TG00012889,T00051,ELG,0.47423358,0.917472,1.0000
TG00012890,T00051,ELG,0.60435512,1.050140,1.0000
TG00012891,T00051,ELG,0.44606463,1.094783,1.0000
TG00012892,T00051,ELG,0.37972963,1.021371,1.0000
TG00012893,T00051,ELG,0.34018423,0.915805,1.0000
TG00012894,T00051,ELG,0.62669766,0.735900,1.0000
TG00012895,T00051,ELG,0.84115717,0.993507,1.0000
TG00012896,T00051,ELG,0.85518195,1.013897,1.0000
TG00012897,T00051,ELG,1.15391312,0.660738,1.0000
TG00012898,T00051,ELG,0.42272568,1.692064,1.0000
TG00012899,T00051,ELG,0.43247276,0.978425,1.0000
TG00012900,T00051,ELG,0.22501356,1.436391,1.0000
TG00012901,T00051,ELG,1.00545553,0.677450,1.0000
TG00012902,T00051,ELG,0.86077501,1.193300,1.0000
