target_id,tile_id,target_class,feature_flux,redshift,science_weight
TG00013740,T00056,LRG,0.33845317,0.926784,1.0000
TG00013741,T00056,LRG,0.50852282,0.715938,1.0000
TG00013742,T00056,LRG,0.30537284,1.006197,1.0000
TG00013743,T00056,LRG,0.58223391,0.831444,1.0000
TG00013744,T00056,LRG,0.45331963,0.957323,1.0000
TG00013745,T00056,LRG,0.30745590,0.562586,1.0000
TG00013746,T00056,LRG,0.43996256,0.594607,1.0000
TG00013747,T00056,LRG,0.38678432,0.777056,1.0000
TG00013748,T00056,LRG,0.34076277,0.873124,1.0000
TG00013749,T00056,LRG,0.53547352,0.696724,1.0000
TG00013750,T00056,LRG,0.31364849,0.424843,1.0000
TG00013751,T00056,LRG,0.35803295,0.204857,1.0000
TG00013752,T00056,LRG,0.34041061,0.577683,1.0000
TG00013753,T00056,LRG,0.29693356,0.529672,1.0000
TG00013754,T00056,LRG,0.35427552,0.772636,1.0000
TG00013755,T00056,LRG,0.24278159,0.523542,1.0000
TG00013756,T00056,LRG,0.50885458,0.801365,1.0000
TG00013757,T00056,LRG,0.90807012,0.559998,1.0000
TG00013758,T00056,LRG,0.32439892,0.868660,1.0000
TG00013759,T00056,LRG,0.50509586,0.728998,1.0000
TG00013760,T00056,LRG,0.33263881,0.923650,1.0000
TG00013761,T00056,LRG,0.25209381,0.809115,1.0000
TG00013762,T00056,LRG,0.61284705,0.510488,1.0000
TG00013763,T00056,ELG,0.96401062,0.441469,1.0000
TG00013764,T00056,ELG,0.46576021,1.096527,1.0000
TG00013765,T00056,ELG,0.62381833,0.676998,1.0000
TG00013766,T00056,ELG,1.10822036,1.247381,1.0000
TG00013767,T00056,ELG,0.37396186,1.540113,1.0000
TG00013768,T00056,ELG,0.73267839,0.834359,1.0000
TG00013769,T00056,ELG,0.38939756,0.925646,1.0000
TG00013770,T00056,ELG,1.30803438,1.333192,1.0000
TG00013771,T00056,ELG,0.42780962,0.976106,1.0000
TG00013772,T00056,ELG,0.36997111,1.253645,1.0000
TG00013773,T00056,ELG,0.98731873,0.882419,1.0000
TG00013774,T00056,ELG,0.37216228,1.164434,1.0000
TG00013775,T00056,ELG,0.41214935,1.382024,1.0000
TG00013776,T00056,ELG,0.22886755,0.463318,1.0000
TG00013777,T00056,ELG,0.36736369,1.413537,1.0000
TG00013778,T00056,ELG,0.57528083,1.089755,1.0000
TG00013779,T00056,ELG,0.45120557,0.691578,1.0000
TG00013780,T00056,ELG,0.58718544,0.859979,1.0000
TG00013781,T00056,ELG,1.12823182,0.441098,1.0000
TG00013782,T00056,ELG,0.49452763,0.888005,1.0000
TG00013783,T00056,ELG,1.04183364,1.347964,1.0000
TG00013784,T00056,ELG,0.45954057,0.934609,1.0000
TG00013785,T00056,ELG,0.63006792,1.224780,1.0000
TG00013786,T00056,ELG,0.51915401,1.223006,1.0000
TG00013787,T00056,ELG,0.73989709,1.043857,1.0000
TG00013788,T00056,ELG,1.43008870,0.911147,1.0000
TG00013789,T00056,ELG,0.51488461,0.903017,1.0000
TG00013790,T00056,ELG,0.90043857,0.266682,1.0000
TG00013791,T00056,ELG,0.82705982,1.308909,1.0000
TG00013792,T00056,ELG,1.02876370,1.026480,1.0000
TG00013793,T00056,ELG,0.59916470,1.335819,1.0000
TG00013794,T00056,ELG,0.39450825,1.246650,1.0000
TG00013795,T00056,ELG,0.83451030,0.944409,1.0000
TG00013796,T00056,ELG,0.62640344,1.101724,1.0000
TG00013797,T00056,ELG,0.41076883,1.083034,1.0000
TG00013798,T00056,ELG,0.56435702,1.161334,1.0000
TG00013799,T00056,ELG,0.24317063,1.536953,1.0000
TG00013800,T00056,ELG,0.66080276,0.993813,1.0000
TG00013801,T00056,ELG,0.57785237,1.606383,1.0000
TG00013802,T00056,ELG,0.38634919,1.334393,1.0000
TG00013803,T00056,ELG,0.62251962,1.539937,1.0000
TG00013804,T00056,ELG,0.57586356,1.346872,1.0000
TG00013805,T00056,ELG,0.61360960,1.202724,1.0000
TG00013806,T00056,ELG,0.77993997,1.624661,1.0000
TG00013807,T00056,ELG,0.37369590,1.202784,1.0000
TG00013808,T00056,ELG,0.69854251,1.234258,1.0000
TG00013809,T00056,ELG,0.71638695,1.006063,1.0000
TG00013810,T00056,ELG,0.62062844,1.098710,1.0000
TG00013811,T00056,ELG,0.55975158,1.678215,1.0000
TG00013812,T00056,ELG,0.24376141,1.237936,1.0000
TG00013813,T00056,ELG,0.59384040,0.929121,1.0000
TG00013814,T00056,ELG,0.22725405,1.412303,1.0000
TG00013815,T00056,ELG,0.45244886,1.234723,1.0000
TG00013816,T00056,ELG,0.51336944,0.986689,1.0000
TG00013817,T00056,ELG,0.57599278,1.125179,1.0000
TG00013818,T00056,ELG,0.83067846,0.853102,1.0000
TG00013819,T00056,ELG,0.28453150,1.607781,1.0000
TG00013820,T00056,ELG,1.19847848,1.505782,1.0000
TG00013821,T00056,ELG,0.69713840,1.216883,1.0000
TG00013822,T00056,ELG,0.78544746,1.529314,1.0000
TG00013823,T00056,ELG,0.34428951,1.536987,1.0000
TG00013824,T00056,ELG,0.68928748,0.785567,1.0000
TG00013825,T00056,ELG,0.21630006,1.122113,1.0000
TG00013826,T00056,ELG,0.26458979,1.385380,1.0000
TG00013827,T00056,ELG,0.38958697,0.749939,1.0000
TG00013828,T00056,ELG,1.81550990,1.263549,1.0000
TG00013829,T00056,ELG,0.51590654,0.110140,1.0000
TG00013830,T00056,ELG,0.33714144,0.819013,1.0000
TG00013831,T00056,ELG,0.40512939,1.418151,1.0000
TG00013832,T00056,ELG,0.40732873,1.037620,1.0000
TG00013833,T00056,ELG,0.71561424,0.989659,1.0000
TG00013834,T00056,ELG,0.31982120,1.272736,1.0000
TG00013835,T00056,ELG,0.40051912,0.704990,1.0000
TG00013836,T00056,ELG,0.83410464,1.204271,1.0000
TG00013837,T00056,ELG,1.52743830,0.954661,1.0000
TG00013838,T00056,ELG,0.66674312,1.079482,1.0000
TG00013839,T00056,ELG,0.21106558,1.188003,1.0000
TG00013840,T00056,ELG,0.61920080,1.277861,1.0000
TG00013841,T00056,ELG,0.74710641,1.267674,1.0000
TG00013842,T00056,ELG,0.36318746,1.168022,1.0000
TG00013843,T00056,ELG,0.62839450,1.565904,1.0000
TG00013844,T00056,ELG,0.55876379,1.062646,1.0000
TG00013845,T00056,ELG,0.63492723,1.045785,1.0000
TG00013846,T00056,ELG,0.33731371,0.983361,1.0000
TG00013847,T00056,ELG,0.28589474,1.113936,1.0000
TG00013848,T00056,ELG,0.72136938,1.622915,1.0000
TG00013849,T00056,ELG,0.75040711,1.066175,1.0000
TG00013850,T00056,ELG,0.61302384,1.259692,1.0000
TG00013851,T00056,ELG,0.48377654,1.079236,1.0000
TG00013852,T00056,ELG,0.44606101,1.371685,1.0000
TG00013853,T00056,ELG,0.43969433,1.069035,1.0000
TG00013854,T00056,ELG,0.48615664,1.053183,1.0000
TG00013855,T00056,ELG,0.59768351,0.563601,1.0000
TG00013856,T00056,ELG,0.80632113,0.708642,1.0000
TG00013857,T00056,ELG,0.46280671,1.159926,1.0000
TG00013858,T00056,ELG,0.70477033,1.249292,1.0000
TG00013859,T00056,ELG,0.67604037,1.404610,1.0000
TG00013860,T00056,QSO,0.19130817,1.554742,1.7000
TG00013861,T00056,QSO,0.23883284,2.885690,1.7000
TG00013862,T00056,QSO,0.12350456,1.519995,1.7000
TG00013863,T00056,QSO,0.16286511,2.318793,1.7000
TG00013864,T00056,QSO,0.17489105,1.911050,1.7000
TG00013865,T00056,QSO,0.19770385,1.853362,1.7000
TG00013866,T00056,QSO,0.11537563,2.316878,1.7000
TG00013867,T00056,QSO,0.15756647,2.185587,1.7000
TG00013868,T00056,QSO,0.23424433,3.203970,1.7000
TG00013869,T00056,QSO,0.21498294,2.379424,1.7000
TG00013870,T00056,QSO,0.17528330,2.274726,1.7000
TG00013871,T00056,QSO,0.10852227,2.252690,1.7000
TG00013872,T00056,QSO,0.13220161,2.665581,1.7000
TG00013873,T00056,QSO,0.16945167,2.755223,1.7000
TG00013874,T00056,QSO,0.13682363,2.388934,1.7000
TG00013875,T00056,QSO,0.17512806,1.208215,1.7000
TG00013876,T00056,QSO,0.25598113,1.719755,1.7000
TG00013877,T00056,QSO,0.07874689,2.857493,1.7000
TG00013878,T00056,QSO,0.15362322,1.445460,1.7000
TG00013879,T00056,QSO,0.06177043,2.586380,1.7000
TG00013880,T00056,QSO,0.12411994,1.795346,1.7000
TG00013881,T00056,BGS,1.26992998,0.223036,0.4500
TG00013882,T00056,BGS,1.40429235,0.118445,0.4500
TG00013883,T00056,BGS,1.65056022,0.044893,0.4500
TG00013884,T00056,BGS,1.08622470,0.261688,0.4500
TG00013885,T00056,BGS,1.70175659,0.149611,0.4500
TG00013886,T00056,BGS,0.99389079,0.245564,0.4500
TG00013887,T00056,BGS,1.15327744,0.215872,0.4500
TG00013888,T00056,BGS,1.00071667,0.319248,0.4500
TG00013889,T00056,BGS,1.52980404,0.204649,0.4500
TG00013890,T00056,BGS,2.96317407,0.076480,0.4500
TG00013891,T00056,BGS,2.20010872,0.249230,0.4500
TG00013892,T00056,BGS,1.04997687,0.083476,0.4500
TG00013893,T00056,BGS,1.49001275,0.316278,0.4500
TG00013894,T00056,BGS,0.85511536,0.268740,0.4500
TG00013895,T00056,BGS,1.31302537,0.254097,0.4500
TG00013896,T00056,BGS,1.42450963,0.210964,0.4500
TG00013897,T00056,BGS,1.40410585,0.191463,0.4500
TG00013898,T00056,BGS,0.86291510,0.272294,0.4500
TG00013899,T00056,BGS,0.90832340,0.112581,0.4500
TG00013900,T00056,BGS,1.10390427,0.211574,0.4500
TG00013901,T00056,BGS,1.31317267,0.314737,0.4500
TG00013902,T00056,BGS,2.30407255,0.131931,0.4500
TG00013903,T00056,BGS,0.78607768,0.309562,0.4500
TG00013904,T00056,BGS,1.10742111,0.149289,0.4500
TG00013905,T00056,BGS,2.12029472,0.017667,0.4500
TG00013906,T00056,BGS,2.62903282,0.164690,0.4500
TG00013907,T00056,BGS,1.31643946,0.110622,0.4500
TG00013908,T00056,BGS,1.12877348,0.187249,0.4500
TG00013909,T00056,BGS,0.88543167,0.212375,0.4500
TG00013910,T00056,BGS,1.33901918,0.120368,0.4500
TG00013911,T00056,BGS,1.87400907,0.368543,0.4500
TG00013912,T00056,BGS,0.89930701,0.161656,0.4500
TG00013913,T00056,BGS,2.24796831,0.167231,0.4500
TG00013914,T00056,BGS,1.15306038,0.520128,0.4500
TG00013915,T00056,BGS,0.91246713,0.179888,0.4500
TG00013916,T00056,BGS,1.23986666,0.118422,0.4500
TG00013917,T00056,BGS,2.04764609,0.206157,0.4500
TG00013918,T00056,BGS,0.98385936,0.207922,0.4500
TG00013919,T00056,BGS,1.16891570,0.264258,0.4500
TG00013920,T00056,BGS,1.34253818,0.091549,0.4500
TG00013921,T00056,BGS,0.88099311,0.337885,0.4500
TG00013922,T00056,BGS,2.02932247,0.136650,0.4500
TG00013923,T00056,BGS,0.77925778,0.207096,0.4500
TG00013924,T00056,BGS,1.37191044,0.216131,0.4500
TG00013925,T00056,BGS,1.12967694,0.274821,0.4500
TG00013926,T00056,BGS,0.72128926,0.189191,0.4500
TG00013927,T00056,BGS,0.81110073,0.159537,0.4500
TG00013928,T00056,BGS,1.78714979,0.150590,0.4500
TG00013929,T00056,BGS,1.08984876,0.272541,0.4500
TG00013930,T00056,BGS,1.12014439,0.217784,0.4500
TG00013931,T00056,BGS,1.46203684,0.138635,0.4500
TG00013932,T00056,BGS,2.13686632,0.203794,0.4500
TG00013933,T00056,BGS,1.11144202,0.154560,0.4500
TG00013934,T00056,BGS,1.26373877,0.346677,0.4500
TG00013935,T00056,BGS,2.00434741,0.205833,0.4500
TG00013936,T00056,BGS,1.25691065,0.138140,0.4500
TG00013937,T00056,BGS,1.39287111,0.110193,0.4500
TG00013938,T00056,BGS,1.72523420,0.214924,0.4500
TG00013939,T00056,BGS,1.41257490,0.313942,0.4500
TG00013940,T00056,BGS,1.15861086,0.205011,0.4500
TG00013941,T00056,BGS,2.76570031,0.290564,0.4500
TG00013942,T00056,BGS,1.42881092,0.186759,0.4500
TG00013943,T00056,BGS,1.48087781,0.128720,0.4500
TG00013944,T00056,BGS,0.85370705,0.000000,0.4500
TG00013945,T00056,BGS,1.31841103,0.156806,0.4500
TG00013946,T00056,BGS,1.04262736,0.219543,0.4500
TG00013947,T00056,BGS,1.78023696,0.358736,0.4500
TG00013948,T00056,BGS,2.35561264,0.163700,0.4500
TG00013949,T00056,BGS,1.45028958,0.351545,0.4500
TG00013950,T00056,BGS,1.76379377,0.248111,0.4500
TG00013951,T00056,BGS,1.47898977,0.206625,0.4500
TG00013952,T00056,BGS,1.31620714,0.061740,0.4500
TG00013953,T00056,BGS,1.20307644,0.270338,0.4500
TG00013954,T00056,BGS,1.20543825,0.252941,0.4500
TG00013955,T00056,BGS,1.27835152,0.292730,0.4500
TG00013956,T00056,BGS,1.70281195,0.170759,0.4500
TG00013957,T00056,BGS,0.81909523,0.342789,0.4500
TG00013958,T00056,BGS,1.05632441,0.259111,0.4500
TG00013959,T00057,LRG,0.32870163,0.352293,1.0000
TG00013960,T00057,LRG,0.52884987,0.776887,1.0000
TG00013961,T00057,LRG,0.15774729,1.089017,1.0000
TG00013962,T00057,LRG,0.21629159,0.461510,1.0000
TG00013963,T00057,LRG,0.62223783,0.945982,1.0000
TG00013964,T00057,LRG,0.32877409,0.942878,1.0000
TG00013965,T00057,LRG,0.41636567,0.664741,1.0000
TG00013966,T00057,LRG,0.45425323,0.448295,1.0000
TG00013967,T00057,LRG,0.24123668,0.759380,1.0000
TG00013968,T00057,LRG,0.38642133,1.129498,1.0000
TG00013969,T00057,LRG,0.49162484,0.851566,1.0000
TG00013970,T00057,LRG,0.36219936,0.965104,1.0000
TG00013971,T00057,LRG,0.54919812,0.452836,1.0000
TG00013972,T00057,LRG,0.26661422,0.778966,1.0000
TG00013973,T00057,LRG,0.26553653,0.540964,1.0000
TG00013974,T00057,LRG,0.32628508,0.733413,1.0000
TG00013975,T00057,LRG,0.36187972,0.662779,1.0000
TG00013976,T00057,LRG,0.49466262,0.690710,1.0000
TG00013977,T00057,LRG,0.35191800,0.922159,1.0000
TG00013978,T00057,LRG,0.42102032,1.112585,1.0000
TG00013979,T00057,LRG,0.34120620,0.481402,1.0000
TG00013980,T00057,LRG,0.24625750,0.774196,1.0000
TG00013981,T00057,LRG,0.40668786,0.853950,1.0000
TG00013982,T00057,LRG,0.66257801,0.825327,1.0000
TG00013983,T00057,LRG,0.30413157,0.528791,1.0000
TG00013984,T00057,LRG,0.25527165,0.973152,1.0000
TG00013985,T00057,LRG,0.25532998,1.111195,1.0000
TG00013986,T00057,LRG,0.21158074,0.821180,1.0000
TG00013987,T00057,LRG,0.36129319,0.349852,1.0000
TG00013988,T00057,LRG,0.48825184,0.591142,1.0000
TG00013989,T00057,LRG,0.60645135,0.861055,1.0000
TG00013990,T00057,LRG,0.90037210,0.493955,1.0000
TG00013991,T00057,LRG,0.21007999,0.324233,1.0000
TG00013992,T00057,LRG,0.40809432,0.735007,1.0000
TG00013993,T00057,LRG,0.24747236,0.692843,1.0000
TG00013994,T00057,LRG,0.36152451,0.728163,1.0000
TG00013995,T00057,LRG,0.33925903,0.467941,1.0000
TG00013996,T00057,LRG,0.27017203,0.893059,1.0000
TG00013997,T00057,LRG,0.24329737,0.947793,1.0000
TG00013998,T00057,LRG,0.23348262,0.624506,1.0000
TG00013999,T00057,LRG,0.45510880,0.832292,1.0000
TG00014000,T00057,LRG,0.33577761,0.796199,1.0000
TG00014001,T00057,LRG,0.55306913,0.489447,1.0000
TG00014002,T00057,LRG,0.59594451,0.750719,1.0000
TG00014003,T00057,LRG,0.45302600,0.748123,1.0000
TG00014004,T00057,LRG,0.22729289,0.990345,1.0000
TG00014005,T00057,LRG,0.33988192,0.462372,1.0000
TG00014006,T00057,LRG,0.42759817,0.874998,1.0000
TG00014007,T00057,LRG,0.29711693,0.873722,1.0000
TG00014008,T00057,ELG,0.60851387,0.888552,1.0000
TG00014009,T00057,ELG,0.80344084,0.693024,1.0000
TG00014010,T00057,ELG,1.20944346,1.248473,1.0000
TG00014011,T00057,ELG,0.54539500,1.061276,1.0000
TG00014012,T00057,ELG,0.50925135,1.035892,1.0000
TG00014013,T00057,ELG,0.69088132,1.439270,1.0000
TG00014014,T00057,ELG,0.50537567,1.285546,1.0000
TG00014015,T00057,ELG,0.51955061,0.841177,1.0000
TG00014016,T00057,ELG,0.49167240,1.384703,1.0000
TG00014017,T00057,ELG,0.24602345,1.601323,1.0000
TG00014018,T00057,ELG,0.84860442,0.552680,1.0000
TG00014019,T00057,ELG,0.67217963,1.072806,1.0000
TG00014020,T00057,ELG,0.48089443,1.021662,1.0000
TG00014021,T00057,ELG,0.40081306,1.332907,1.0000
TG00014022,T00057,ELG,0.73354569,0.793900,1.0000
TG00014023,T00057,ELG,0.50588457,0.967588,1.0000
TG00014024,T00057,ELG,0.47058118,0.638169,1.0000
TG00014025,T00057,ELG,0.83870916,1.187198,1.0000
TG00014026,T00057,ELG,0.55145815,1.064502,1.0000
TG00014027,T00057,ELG,0.72212153,1.252493,1.0000
TG00014028,T00057,ELG,0.69590263,1.035899,1.0000
TG00014029,T00057,ELG,0.53051598,1.277717,1.0000
TG00014030,T00057,ELG,0.49842210,1.051718,1.0000
TG00014031,T00057,ELG,0.58490469,0.976299,1.0000
TG00014032,T00057,ELG,0.90548615,0.635702,1.0000
TG00014033,T00057,ELG,0.48919878,0.819360,1.0000
TG00014034,T00057,ELG,0.75038827,0.950421,1.0000
TG00014035,T00057,ELG,0.83354975,1.546039,1.0000
TG00014036,T00057,ELG,0.74076541,1.742486,1.0000
TG00014037,T00057,ELG,0.89414762,0.851598,1.0000
TG00014038,T00057,ELG,0.26101912,1.081514,1.0000
TG00014039,T00057,ELG,0.54364114,1.054653,1.0000
TG00014040,T00057,ELG,0.41720276,1.098935,1.0000
TG00014041,T00057,ELG,0.41228274,0.723643,1.0000
TG00014042,T00057,ELG,0.47562627,1.091695,1.0000
TG00014043,T00057,ELG,0.42127247,1.026056,1.0000
TG00014044,T00057,ELG,0.48286032,0.702919,1.0000
TG00014045,T00057,ELG,0.82855276,0.629045,1.0000
TG00014046,T00057,ELG,0.44821620,0.990927,1.0000
TG00014047,T00057,ELG,0.75351677,1.641683,1.0000
TG00014048,T00057,ELG,0.37336825,1.482079,1.0000
TG00014049,T00057,ELG,0.73408657,1.254840,1.0000
TG00014050,T00057,ELG,0.26258114,0.466694,1.0000
TG00014051,T00057,ELG,0.62296209,0.607520,1.0000
TG00014052,T00057,ELG,0.49053139,1.303338,1.0000
TG00014053,T00057,ELG,0.49974063,1.487039,1.0000
TG00014054,T00057,ELG,0.20716234,0.864126,1.0000
TG00014055,T00057,ELG,0.64361341,1.475800,1.0000
TG00014056,T00057,ELG,0.23713963,0.462907,1.0000
TG00014057,T00057,ELG,0.52410639,1.196927,1.0000
TG00014058,T00057,ELG,0.25730951,1.253063,1.0000
TG00014059,T00057,ELG,0.45770738,0.953221,1.0000
TG00014060,T00057,ELG,0.60402967,1.440507,1.0000
TG00014061,T00057,ELG,0.95396004,1.300668,1.0000
TG00014062,T00057,ELG,0.47976839,1.078294,1.0000
TG00014063,T00057,ELG,0.54126872,1.343509,1.0000
TG00014064,T00057,ELG,0.61726719,0.910201,1.0000
TG00014065,T00057,ELG,0.29091431,1.090451,1.0000
TG00014066,T00057,ELG,0.36354843,1.171884,1.0000
TG00014067,T00057,ELG,0.53410163,1.229209,1.0000
TG00014068,T00057,ELG,1.01124101,1.144019,1.0000
TG00014069,T00057,ELG,1.17366934,1.481952,1.0000
TG00014070,T00057,ELG,0.60146661,1.234229,1.0000
TG00014071,T00057,ELG,0.53800714,1.300774,1.0000
TG00014072,T00057,ELG,0.83337033,0.892897,1.0000
TG00014073,T00057,ELG,0.53171718,1.344792,1.0000
TG00014074,T00057,ELG,0.56631186,1.504729,1.0000
TG00014075,T00057,ELG,0.57475732,1.116820,1.0000
TG00014076,T00057,ELG,2.01752428,1.033250,1.0000
TG00014077,T00057,ELG,0.48761346,0.745577,1.0000
TG00014078,T00057,ELG,0.39778215,1.028050,1.0000
TG00014079,T00057,ELG,0.69664281,1.157995,1.0000
TG00014080,T00057,ELG,0.55884712,1.051487,1.0000
TG00014081,T00057,ELG,1.71556952,1.261355,1.0000
TG00014082,T00057,ELG,0.51671999,1.325050,1.0000
TG00014083,T00057,ELG,0.66802308,0.735452,1.0000
TG00014084,T00057,ELG,0.28992089,1.130371,1.0000
TG00014085,T00057,ELG,0.70117220,1.312928,1.0000
TG00014086,T00057,ELG,1.03483712,1.078707,1.0000
TG00014087,T00057,ELG,0.81076462,1.369552,1.0000
TG00014088,T00057,ELG,0.53002753,1.411290,1.0000
TG00014089,T00057,ELG,0.34518430,0.998854,1.0000
TG00014090,T00057,ELG,0.42923057,1.425616,1.0000
TG00014091,T00057,ELG,0.29772042,1.137476,1.0000
TG00014092,T00057,ELG,0.72351343,0.812979,1.0000
TG00014093,T00057,ELG,0.34479032,1.433020,1.0000
TG00014094,T00057,ELG,0.78259711,1.333825,1.0000
TG00014095,T00057,ELG,0.71428224,0.975971,1.0000
TG00014096,T00057,ELG,0.28911622,1.275067,1.0000
TG00014097,T00057,ELG,0.87018632,1.101724,1.0000
TG00014098,T00057,ELG,0.70769669,0.935539,1.0000
TG00014099,T00057,ELG,0.38983018,1.299385,1.0000
TG00014100,T00057,ELG,0.69202949,1.160380,1.0000
TG00014101,T00057,ELG,0.67695147,0.752701,1.0000
TG00014102,T00057,ELG,0.42705292,1.087563,1.0000
TG00014103,T00057,ELG,0.46568023,1.071156,1.0000
TG00014104,T00057,ELG,0.60600692,1.104161,1.0000
TG00014105,T00057,ELG,0.63022020,0.746555,1.0000
TG00014106,T00057,ELG,1.43536416,1.428282,1.0000
TG00014107,T00057,ELG,0.40970711,1.318170,1.0000
TG00014108,T00057,ELG,0.42795406,0.956763,1.0000
TG00014109,T00057,ELG,0.55922251,1.702979,1.0000
TG00014110,T00057,ELG,0.70877568,1.217668,1.0000
TG00014111,T00057,ELG,0.68067155,1.014656,1.0000
TG00014112,T00057,ELG,0.32789928,0.709946,1.0000
TG00014113,T00057,ELG,0.36035132,1.265178,1.0000
TG00014114,T00057,ELG,0.69624363,1.488920,1.0000
TG00014115,T00057,ELG,0.39576616,1.613846,1.0000
TG00014116,T00057,ELG,0.57289809,1.363926,1.0000
TG00014117,T00057,ELG,0.42958325,0.992552,1.0000
TG00014118,T00057,ELG,0.52900309,1.113138,1.0000
TG00014119,T00057,ELG,0.79386086,1.456534,1.0000
TG00014120,T00057,ELG,0.45411867,1.005800,1.0000
TG00014121,T00057,ELG,0.46464842,0.776433,1.0000
TG00014122,T00057,ELG,0.50808784,1.316947,1.0000
TG00014123,T00057,ELG,0.51622018,1.372209,1.0000
TG00014124,T00057,ELG,0.51371677,1.399856,1.0000
TG00014125,T00057,ELG,0.44086839,1.487025,1.0000
TG00014126,T00057,ELG,0.56332874,1.094678,1.0000
TG00014127,T00057,ELG,0.54793067,0.901688,1.0000
TG00014128,T00057,ELG,1.40468299,0.682552,1.0000
TG00014129,T00057,ELG,0.30449640,1.226329,1.0000
TG00014130,T00057,ELG,0.62257726,0.629300,1.0000
TG00014131,T00057,ELG,0.52026264,1.421596,1.0000
TG00014132,T00057,ELG,0.41910567,1.460100,1.0000
TG00014133,T00057,ELG,0.42196271,1.063889,1.0000
TG00014134,T00057,ELG,1.63901421,1.259621,1.0000
TG00014135,T00057,ELG,0.51493754,0.877027,1.0000
TG00014136,T00057,ELG,0.30314372,0.721711,1.0000
TG00014137,T00057,ELG,0.46839056,1.694138,1.0000
TG00014138,T00057,ELG,0.68562621,0.906326,1.0000
TG00014139,T00057,ELG,1.02870318,1.259927,1.0000
TG00014140,T00057,ELG,0.38050543,0.945593,1.0000
TG00014141,T00057,ELG,0.38152106,1.146404,1.0000
TG00014142,T00057,ELG,0.42558062,1.487371,1.0000
TG00014143,T00057,ELG,0.47457253,1.598434,1.0000
TG00014144,T00057,ELG,0.99608474,1.101014,1.0000
TG00014145,T00057,ELG,0.79875270,0.812682,1.0000
TG00014146,T00057,ELG,0.76131730,1.023691,1.0000
TG00014147,T00057,ELG,0.73493927,0.955671,1.0000
TG00014148,T00057,ELG,0.61020095,1.194803,1.0000
TG00014149,T00057,ELG,0.46379705,1.228959,1.0000
TG00014150,T00057,ELG,0.80753145,1.201416,1.0000
TG00014151,T00057,ELG,0.30903288,0.775748,1.0000
TG00014152,T00057,ELG,0.36290834,1.268702,1.0000
TG00014153,T00057,ELG,0.79001723,1.755883,1.0000
TG00014154,T00057,ELG,0.68489947,0.651456,1.0000
TG00014155,T00057,ELG,0.74150205,0.997271,1.0000
TG00014156,T00057,ELG,0.82410484,1.032737,1.0000
TG00014157,T00057,ELG,0.69845569,0.848616,1.0000
TG00014158,T00057,QSO,0.15746183,1.030477,1.7000
TG00014159,T00057,QSO,0.07343057,1.791936,1.7000
TG00014160,T00057,QSO,0.79001870,2.077188,1.7000
TG00014161,T00057,QSO,0.08494501,1.953695,1.7000
TG00014162,T00057,QSO,0.10274739,2.885330,1.7000
TG00014163,T00057,QSO,0.25038916,2.055839,1.7000
TG00014164,T00057,QSO,0.30739634,3.255651,1.7000
TG00014165,T00057,QSO,0.17281024,1.583979,1.7000
TG00014166,T00057,QSO,0.18675691,2.211580,1.7000
TG00014167,T00057,QSO,0.10293321,3.219285,1.7000
TG00014168,T00057,QSO,0.16152747,1.488528,1.7000
TG00014169,T00057,QSO,0.06709884,2.132127,1.7000
TG00014170,T00057,QSO,0.26287409,1.949944,1.7000
TG00014171,T00057,QSO,0.18868366,1.934942,1.7000
TG00014172,T00057,BGS,1.27184673,0.214340,0.4500
TG00014173,T00057,BGS,1.57729523,0.293233,0.4500
TG00014174,T00057,BGS,1.26837102,0.140481,0.4500
TG00014175,T00057,BGS,1.51958652,0.102531,0.4500
TG00014176,T00057,BGS,1.46768627,0.249367,0.4500
TG00014177,T00057,BGS,1.25960012,0.140946,0.4500
TG00014178,T00057,BGS,1.33215994,0.231893,0.4500
TG00014179,T00057,BGS,1.87611314,0.221881,0.4500
TG00014180,T00057,BGS,1.33331347,0.157878,0.4500
TG00014181,T00057,BGS,1.65234173,0.257324,0.4500
TG00014182,T00057,BGS,1.08162360,0.336446,0.4500
TG00014183,T00057,BGS,1.85820300,0.324874,0.4500
TG00014184,T00057,BGS,1.00832398,0.214922,0.4500
TG00014185,T00057,BGS,1.02492763,0.236605,0.4500
TG00014186,T00057,BGS,0.76992303,0.271849,0.4500
TG00014187,T00057,BGS,1.37301008,0.095755,0.4500
TG00014188,T00057,BGS,0.99554755,0.244143,0.4500
TG00014189,T00057,BGS,2.51236640,0.159315,0.4500
TG00014190,T00057,BGS,1.01463175,0.295173,0.4500
TG00014191,T00057,BGS,1.15462092,0.053295,0.4500
TG00014192,T00057,BGS,0.71617685,0.174999,0.4500
TG00014193,T00057,BGS,1.05889702,0.150992,0.4500
TG00014194,T00057,BGS,1.39588176,0.410405,0.4500
TG00014195,T00057,BGS,0.87979221,0.225279,0.4500
TG00014196,T00057,BGS,1.01001026,0.062191,0.4500
TG00014197,T00057,BGS,2.57162894,0.255982,0.4500
TG00014198,T00057,BGS,1.44570116,0.271867,0.4500
TG00014199,T00057,BGS,0.87368541,0.386182,0.4500
TG00014200,T00057,BGS,0.93509052,0.182443,0.4500
TG00014201,T00057,BGS,1.19196963,0.390066,0.4500
TG00014202,T00057,BGS,1.44711794,0.220752,0.4500
TG00014203,T00057,BGS,1.21765589,0.187072,0.4500
TG00014204,T00057,BGS,0.85793217,0.156480,0.4500
